cats_and_monkeys_064.txt	0 79.5 128 474 266;0 177 133.5 474 266;0 276.5 144.5 474 266;0 367 155.5 474 266
cats_and_monkeys_068.txt	0 272 268 474 345;0 379 193 474 345;0 103.5 191.5 474 345;0 256.5 138.5 474 345
cats_and_monkeys_068.txt	0 142.5 187.5 474 296;0 276 189.5 474 296;0 238 75 474 296;0 306.5 45.5 474 296;0 359 163 474 296
cats_and_monkeys_071.txt	0 111.5 168 474 386;0 170.5 266 474 386;0 283 288 474 386;0 349.5 170.5 474 386
cats_and_monkeys_071.txt	0 255 121 474 223;0 293 112 474 223
cats_and_monkeys_085.txt	0 258.5 576 474 841;0 249.5 511 474 841
cats_and_monkeys_085.txt	0 148.5 80 474 316;0 148 220 474 316;0 243 147 474 316
cats_and_monkeys_085.txt	0 123.5 284.5 474 474;0 290 230 474 474;0 395 278 474 474
cats_and_monkeys_088.txt	0 98 142.5 474 240;0 234.5 127 474 240;0 379 134 474 240
cats_and_monkeys_088.txt	0 207 209.5 450 300;0 217 134.5 450 300;0 333 90.5 450 300
cats_and_monkeys_089.txt	0 109 79 474 281;0 181.5 103 474 281;0 255 85.5 474 281;0 383 86 474 281;0 316.5 88.5 474 281
cats_and_monkeys_089.txt	0 350.5 196 474 355;0 96.5 190.5 474 355;0 199 176 474 355;0 396.5 120.5 474 355;0 269.5 136 474 355
cats_and_monkeys_091.txt	0 57 231.5 474 316;0 306.5 269 474 316;0 90 167.5 474 316;0 313 188.5 474 316;0 66 68.5 474 316;0 154 62 474 316;0 184 14 474 316;0 230.5 35 474 316;0 257 63 474 316;0 303 52 474 316;0 357.5 66 474 316;0 359.5 50.5 474 316;0 439.5 79.5 474 316;0 436 166.5 474 316
cats_and_monkeys_091.txt	1 237.5 150.5 474 314
cats_and_monkeys_093.txt	1 222 357.5 474 648
cats_and_monkeys_093.txt	1 366 140 474 306;1 110.5 142.5 474 306;1 251.5 178.5 474 306
cats_and_monkeys_097.txt	1 260 168.5 474 316
cats_and_monkeys_097.txt	1 276.5 161.5 474 316
cats_groups_000.txt	1 206.5 133.5 474 266
cats_groups_000.txt	1 266 159 474 317
cats_groups_000.txt	1 242.5 240 474 473
cats_groups_000.txt	1 227 132.5 474 315
cats_groups_000.txt	1 142 178 474 355;1 336 215 474 355
cats_groups_000.txt	1 185 161.5 474 316
cats_groups_000.txt	1 232.5 188 474 355
cats_groups_000.txt	1 269 159 474 316
cats_groups_000.txt	1 181.5 174 474 316
cats_groups_000.txt	1 288.5 135.5 474 266
cats_groups_001.txt	1 192.5 175.5 474 316;1 345.5 198.5 474 316;1 200.5 174.5 474 316;1 425.5 141 474 316;1 224 181 474 316
cats_groups_001.txt	1 203 182 474 355
cats_groups_001.txt	1 118 196 474 367;1 357 208 474 367
cats_groups_001.txt	1 188.5 170.5 474 316
cats_groups_001.txt	1 240.5 358.5 474 711
cats_groups_002.txt	1 174.5 386 474 710
cats_groups_002.txt	1 256 198.5 474 379
cats_groups_002.txt	1 77 205 474 355;1 159.5 208 474 355;1 315.5 203 474 355;1 403 196.5 474 355
cats_groups_002.txt	1 257 355.5 474 710
cats_groups_002.txt	1 215.5 166.5 474 309
cats_groups_003.txt	1 234 176.5 474 322
cats_groups_003.txt	1 261 430.5 474 711
cats_groups_003.txt	1 257 317 474 647
cats_groups_005.txt	1 263 227.5 474 443
cats_groups_005.txt	1 207.5 159 474 316
cats_groups_005.txt	1 207.5 133.5 474 266
cats_groups_005.txt	1 236.5 348 474 663
cats_groups_005.txt	1 243.5 182 474 338
cats_groups_006.txt	1 222 184.5 474 355
cats_groups_006.txt	1 230 261.5 474 498
cats_groups_006.txt	1 171 124.5 474 296
cats_groups_007.txt	1 203.5 178 474 355
cats_groups_007.txt	1 263.5 252.5 474 355;1 204.5 73 474 355;1 62.5 82.5 474 355;1 83 126.5 474 355;1 348 228.5 474 355;1 78 215.5 474 355;1 139.5 206.5 474 355;1 279 127 474 355;1 350 111 474 355;1 419 184.5 474 355
cats_groups_007.txt	1 197 201.5 474 355
cats_groups_007.txt	1 221.5 182 474 355
cats_groups_007.txt	1 166.5 187.5 474 315
cats_groups_008.txt	1 186.5 172.5 474 316
cats_groups_008.txt	1 209 151 474 296
cats_groups_008.txt	1 196 160 474 316
cats_groups_008.txt	1 267 333 474 632
cats_groups_008.txt	1 278.5 165.5 474 316
cats_groups_009.txt	1 242 318 474 632
cats_groups_009.txt	1 266.5 418 474 706
cats_groups_009.txt	1 204.5 194.5 474 338
cats_groups_009.txt	1 183.5 363 474 632
cats_groups_009.txt	1 50.5 130 474 250;1 143 129 474 250;1 218.5 104 474 250;1 328.5 129.5 474 250;1 423.5 133 474 250
cats_groups_010.txt	1 220 320.5 468 640
cats_groups_010.txt	1 265 151 474 311
cats_groups_010.txt	1 229 175 474 316
cats_groups_010.txt	1 192.5 138 474 266
cats_groups_010.txt	1 96 173 450 253;1 269 178 450 253;1 324 94 450 253;1 120 82.5 450 253;1 190 64 450 253
cats_groups_011.txt	1 104 169.5 474 320;0 193 160.5 474 320;1 280 152 474 320;1 369.5 152.5 474 320
cats_groups_011.txt	1 149.5 167 474 355;1 355.5 178 474 355
cats_groups_011.txt	1 216 181.5 474 355;0 111 234 474 355
cats_groups_011.txt	1 152 168.5 474 316;1 309.5 180 474 316
cats_groups_011.txt	1 235 252.5 474 496
cats_groups_012.txt	1 152 111 474 355;1 168 174 474 355;1 274 168.5 474 355;1 289.5 251 474 355;1 395.5 205.5 474 355
cats_groups_012.txt	1 196 119 474 296;1 348 138 474 296;1 242 214.5 474 296
cats_groups_012.txt	1 228.5 181 474 355
cats_groups_012.txt	1 237.5 369 474 711
cats_groups_012.txt	1 281.5 127 474 248
cats_groups_016.txt	1 262.5 145.5 474 316
cats_groups_016.txt	1 212 119 300 225;1 105 102.5 300 225
cats_groups_016.txt	1 245.5 234 474 474
cats_groups_016.txt	1 305.5 158.5 474 316
cats_groups_018.txt	1 229.5 329.5 474 712
cats_groups_018.txt	1 229 246.5 474 474
cats_groups_018.txt	1 225 319 474 632
cats_groups_021.txt	1 258.5 159.5 474 316
cats_groups_021.txt	1 90.5 175.5 474 317;1 371.5 173 474 317;1 210 178.5 474 317;1 250 168 474 317
cats_groups_021.txt	1 169 133.5 474 266
cats_groups_021.txt	1 360.5 168 474 316;1 152.5 192 474 316
cats_groups_021.txt	1 329.5 238 474 474;0 121.5 242 474 474
cats_groups_021.txt	1 139.5 204 270 367
cats_groups_021.txt	1 288.5 136.5 474 266
cats_groups_021.txt	1 390.5 148 474 319;1 169 196.5 474 319
cats_groups_021.txt	1 267.5 133.5 474 266
cats_groups_021.txt	1 148 165.5 474 316;0 382.5 144.5 474 316
cats_groups_021.txt	0 146 169 474 248;1 356 158 474 248
cats_groups_021.txt	0 362 176 474 266;1 185 134 474 266
cats_groups_021.txt	1 149.5 146 474 355;0 376.5 185 474 355
cats_groups_021.txt	0 391 168 474 296;1 295 159 474 296
cats_groups_021.txt	0 219.5 176.5 474 266;1 211.5 116 474 266
cats_groups_021.txt	0 120.5 184.5 474 296;1 341 148.5 474 296
cats_groups_021.txt	1 355.5 157 474 296;1 250 135.5 474 296
cats_groups_022.txt	1 215.5 182.5 474 355;0 111 235 474 355
cats_groups_022.txt	0 358 170 474 266;1 251 118 474 266
cats_groups_022.txt	0 297.5 166.5 474 316;1 180.5 125.5 474 316
cats_groups_022.txt	1 358.5 148.5 474 266;0 103.5 135.5 474 266
cats_groups_022.txt	0 296.5 133.5 474 266;1 143.5 112.5 474 266
cats_groups_026.txt	1 215.5 140.5 474 343;0 201 205 474 343
cats_groups_026.txt	0 97 185.5 474 355;1 321.5 144.5 474 355
cats_groups_026.txt	0 345.5 148.5 474 296;1 116 155.5 474 296
cats_groups_027.txt	1 237.5 189.5 474 355;0 100 198 474 355
cats_groups_027.txt	1 251.5 156 474 315;0 141.5 187.5 474 315
cats_groups_027.txt	0 353 480.5 474 711;1 162.5 384.5 474 711
cats_groups_027.txt	0 340.5 159 474 315;1 216 152 474 315
cats_groups_027.txt	1 344 142 474 266;0 125.5 126.5 474 266
cats_groups_027.txt	0 234.5 262.5 474 353;1 227.5 177.5 474 353
cats_groups_027.txt	1 230 183.5 474 355;0 138 205 474 355
cats_groups_028.txt	1 165 158.5 474 474;0 207 353.5 474 474
cats_groups_028.txt	0 148 415.5 474 633;1 214.5 295.5 474 633
cats_groups_028.txt	0 359.5 103.5 474 296;1 161 148.5 474 296
cats_groups_028.txt	0 140 144.5 474 266;1 303 127 474 266
cats_groups_030.txt	0 298.5 89 474 265;1 168.5 145.5 474 265
cats_groups_030.txt	0 104 112 474 296;1 308.5 148.5 474 296
cats_groups_030.txt	1 288 214 474 296;0 377.5 168 474 296;0 270.5 118 474 296;0 371 89 474 296
cats_groups_030.txt	1 234 239 474 474;0 294 268 474 474
cats_groups_030.txt	0 122.5 243 474 474;1 326.5 235.5 474 474
cats_groups_030.txt	1 282 106.5 474 266;0 241 185.5 474 266
cats_groups_030.txt	1 223.5 218.5 474 316;1 192 115.5 474 316
cats_groups_033.txt	0 275 180 474 311;1 189.5 155.5 474 311
cats_groups_033.txt	0 145.5 155 450 270;1 225 148 450 270
cats_groups_033.txt	1 147 123.5 474 266;0 289 110 474 266
cats_groups_033.txt	0 113 174 474 343;1 327 143 474 343
cats_groups_035.txt	1 127.5 177.5 474 296;0 386.5 172.5 474 296
cats_groups_035.txt	0 337.5 145.5 460 287;1 120.5 151.5 460 287
cats_groups_035.txt	1 226 193 474 355;0 311 117.5 474 355
cats_groups_035.txt	0 172.5 128 474 266;1 332.5 138 474 266
cats_groups_036.txt	0 379 119 474 248;1 162.5 140.5 474 248
cats_groups_036.txt	0 288.5 85 474 329;1 231.5 191.5 474 329
cats_groups_036.txt	0 296 171.5 474 296;1 326.5 129.5 474 296
cats_groups_037.txt	1 81.5 292 474 468;1 321 202.5 474 468
cats_groups_037.txt	0 343 213 474 296;1 170.5 164.5 474 296
cats_groups_040.txt	0 154 180.5 474 315;1 295 163 474 315
cats_groups_040.txt	1 127.5 183 474 357;1 293.5 147.5 474 357;1 238 230.5 474 357
cats_groups_040.txt	1 284 417 474 592;0 209 259.5 474 592
cats_groups_040.txt	1 196.5 148.5 474 296;0 225 245 474 296
cats_groups_040.txt	0 292.5 147 474 247;1 202.5 117.5 474 247
cats_groups_040.txt	1 201.5 167 474 333;0 318 233.5 474 333
cats_groups_040.txt	0 357.5 180 474 266;1 237.5 133.5 474 266
cats_groups_040.txt	1 59.5 356.5 474 474;1 135 355 474 474;1 210.5 347.5 474 474;1 290.5 401 474 474;1 46.5 156.5 474 474;1 70.5 228 474 474;1 105.5 225.5 474 474;1 159.5 226.5 474 474;1 204 201 474 474;1 172 124.5 474 474;1 223.5 131 474 474;1 240 242.5 474 474;1 381.5 336 474 474;1 297.5 202 474 474;1 354 221 474 474;1 317 304 474 474;1 423.5 224.5 474 474;1 370.5 173.5 474 474;1 439.5 164 474 474
cats_groups_040.txt	1 49.5 169 474 268;1 90.5 171 474 268;1 134.5 168 474 268;1 185.5 165.5 474 268;1 239.5 162.5 474 268;1 291.5 167 474 268;1 324.5 162 474 268;1 371 165.5 474 268;1 418 178.5 474 268
cats_groups_040.txt	1 87.5 211.5 468 390;1 165.5 285.5 468 390;1 230.5 194 468 390;1 267.5 308.5 468 390;1 373.5 191 468 390
cats_groups_040.txt	1 55.5 489.5 474 592;1 145.5 471.5 474 592;1 74.5 326.5 474 592;1 145.5 87.5 474 592;1 126 172.5 474 592;1 203.5 144 474 592;1 190 191.5 474 592;1 138 242 474 592;1 172.5 328.5 474 592;1 214.5 285 474 592;1 237 467 474 592;1 286.5 389 474 592;1 325 428 474 592;1 413.5 480.5 474 592;1 435 324 474 592;1 252.5 230 474 592;1 314 171.5 474 592;1 353.5 146.5 474 592;1 408 131 474 592;1 354 191.5 474 592;1 317 252.5 474 592;1 296 304.5 474 592;1 407.5 285.5 474 592
cats_groups_040.txt	1 83 208.5 474 313;1 205 200.5 474 313;1 323.5 187.5 474 313;1 417 171 474 313
cats_groups_040.txt	1 88.5 227.5 474 365;1 154.5 210 474 365;1 224.5 224 474 365;1 240.5 273.5 474 365;1 282 208 474 365;1 340 258.5 474 365;1 338 219.5 474 365;1 403 219 474 365
cats_groups_040.txt	1 131.5 151.5 474 474;1 167.5 156.5 474 474;1 107 180.5 474 474;1 140 173.5 474 474;1 59.5 255 474 474;1 101.5 330 474 474;1 44.5 341.5 474 474;1 83 224.5 474 474;1 144.5 252 474 474;1 187.5 211.5 474 474;1 213 184.5 474 474;1 211 277.5 474 474;1 238.5 205.5 474 474;1 240.5 147 474 474;1 270 241 474 474;1 305 200 474 474;1 339 211 474 474;1 284 352 474 474;1 356.5 306.5 474 474;1 414 312 474 474
cats_groups_043.txt	1 96.5 144.5 474 267;1 169.5 148 474 267;1 236 144 474 267;1 308.5 170.5 474 267;1 395.5 171.5 474 267
cats_groups_043.txt	1 113 203 474 366;1 192.5 179 474 366;1 257.5 184 474 366;1 329 194 474 366
cats_groups_043.txt	1 82.5 188 474 316;1 190 220.5 474 316;1 259.5 232.5 474 316;1 388 180.5 474 316
cats_groups_043.txt	1 123.5 121 474 246;1 191.5 168 474 246;1 264.5 160 474 246;1 362.5 134.5 474 246
cats_groups_043.txt	1 114 194.5 474 315;1 93 122 474 315;1 140.5 70.5 474 315;1 176 60.5 474 315;1 182 20.5 474 315;1 218.5 44 474 315;1 226.5 102 474 315;1 271 77.5 474 315;1 276.5 180.5 474 315;1 269 225 474 315;1 233.5 231 474 315;1 323.5 95 474 315;1 366 103 474 315;1 339 207.5 474 315;1 413.5 216.5 474 315
cats_groups_043.txt	1 98 212.5 474 293;1 145 90.5 474 293;1 265.5 192.5 474 293;1 268 55.5 474 293;1 403.5 62 474 293;1 402.5 195 474 293;1 72 226 474 360;1 136 258 474 360;1 152 156.5 474 360;1 211.5 229 474 360;1 298 231.5 474 360;1 385.5 278 474 360;1 156 177.5 474 313;1 381 100.5 474 313;1 270.5 193.5 474 313;1 134 241 474 445;1 376 306 474 445;1 363.5 116 474 445;1 130 77 474 445;1 62 151 474 339;1 111.5 248 474 339;1 170 134.5 474 339;1 226 241.5 474 339;1 245 97.5 474 339;1 312.5 113.5 474 339;1 403.5 153 474 339;1 361.5 242 474 339;1 259.5 206 474 355;1 91.5 70.5 474 355;1 113 248 474 355;1 396.5 129 474 260;1 83 193.5 474 260;1 145.5 109.5 474 260;1 221.5 191.5 474 260;1 321.5 180 474 260;1 65.5 160.5 474 268;1 186 172.5 474 268;1 286 179 474 268;1 158.5 156 474 247;1 299.5 113 474 247;1 372 162 474 247;1 228.5 478.5 474 675;2 248.5 348.5 474 675;1 230.5 173.5 460 306;2 315 178 460 306;2 145 221 474 318;1 243.5 151.5 474 318;1 256.5 247.5 474 499;2 265.5 255.5 474 499;1 176.5 180 474 355;2 398 191.5 474 355;2 330 175.5 474 266;2 104.5 154 474 266;2 176.5 127 474 266;1 234.5 263.5 474 480;1 213 225 474 355;2 141.5 152.5 474 355;1 316 93.5 474 307;2 134 191 474 307;1 241 204.5 474 330;2 360.5 157.5 474 330;1 232.5 170 474 314;2 126.5 142.5 474 314;1 131 162.5 474 306;2 243 156.5 474 306;1 143 180 474 355;2 316.5 195 474 355;1 233 583.5 474 855;2 260.5 224 474 855;1 338.5 170.5 474 248;2 73.5 105.5 474 248;2 168 102.5 474 248;2 219 86.5 474 248;1 306 308.5 474 474;2 141.5 199 474 474;2 338.5 137.5 470 265;1 108 144 470 265;2 238.5 327 474 648;1 165.5 340 474 648;1 276 155 474 355;2 288.5 288.5 474 355;1 115.5 203 450 409;2 313.5 229.5 450 409;1 205 180 474 355;1 224 331.5 474 570;1 254 253.5 474 484;2 293 121 474 266;1 115.5 139 474 266;1 245.5 158.5 474 316;2 283.5 169.5 474 317;1 279.5 141 474 317;1 237.5 156.5 474 312;1 125 234.5 474 312;2 188 191 474 312;1 237.5 171.5 474 316;2 160 208 474 316;2 287.5 438 474 603;1 219 271.5 474 603;1 180 134.5 474 603;2 244 148.5 474 603;2 302.5 98 474 603;2 335 106.5 474 603;1 152.5 155.5 474 309;1 305 74.5 474 309;1 310.5 170.5 474 309;2 95 203 474 354;1 206 213 474 354
